time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.782425880432128906e+00,3.284238671874999405e-01,4.850447251294397688e+00,-4.985603809070341536e-02,8.730793001058431813e+00,-2.447644533094579522e+00
1.792438745498657227e+00,3.279699609374999714e-01,4.933282213840222141e+00,-4.533230468842704142e-02,8.272853173936272952e+00,-2.159865722683328659e+00
1.802452325820922852e+00,3.276068359374999517e-01,5.011515234022390075e+00,-3.626325333333529910e-02,7.812692130527326029e+00,-1.913757109806056622e+00
1.812465906143188477e+00,3.272437109374999320e-01,5.086680292628786404e+00,-3.626325333333529910e-02,7.506312046977203778e+00,-1.708265106664267785e+00
1.822479248046875000e+00,3.269259765624999425e-01,5.155709428083639523e+00,-3.173110216909821174e-02,6.893716015972576550e+00,-1.653911329955819465e+00
1.832493066787719727e+00,3.265855468749999657e-01,5.221670601962722813e+00,-3.399599057165074434e-02,6.587014962637426585e+00,-1.584668104705534875e+00
1.842506647109985352e+00,3.261770312499999713e-01,5.289165756629691018e+00,-4.079615999999944287e-02,6.740361838101986081e+00,-1.636938934329141393e+00
1.852520465850830078e+00,3.257231249999999467e-01,5.345923045781459493e+00,-4.532798742887320098e-02,5.667896595757698996e+00,-1.724193302036275632e+00
1.862534284591674805e+00,3.251557421874999299e-01,5.399612373357456363e+00,-5.665998428609011345e-02,5.361523806797790392e+00,-1.843600024632228163e+00
1.872547626495361328e+00,3.244748828124999762e-01,5.447165777781911800e+00,-6.799521893377950821e-02,4.749004366558993162e+00,-2.053434086790791646e+00
